item_id,name,category,price,short_description,designer,depth,height,width,other_colors,sellable_online,rating,reviews_count
IKEA00968,BILLY,Desk,2677,Simple design with clean Scandinavian lines.,Jon Karlsson,20,122,134,"Black, Brown, Green",False,3.4,111
IKEA00969,POANG,Storage,33322,Durable furniture with practical storage space.,Henrik Preutz,99,173,65,"Black, Oak, Blue",False,4.7,296
IKEA00970,BILLY,Table,34397,Durable furniture with practical storage space.,IKEA Design Team,35,157,89,"White, Grey, Blue",True,3.0,425
IKEA00971,LACK,Bed,26085,Space-saving furniture with easy assembly.,Henrik Preutz,28,70,103,"Black, Grey, Blue",True,4.7,482
IKEA00972,POANG,Cabinet,20961,Minimalist design suitable for modern homes.,Ola Wihlborg,27,169,58,"Green, Brown, Beige",True,3.1,220
IKEA00973,LACK,Desk,22423,Simple design with clean Scandinavian lines.,IKEA Design Team,37,82,170,"Beige, Blue, Green",True,3.5,42
IKEA00974,TROFAST,TV Unit,40476,Space-saving furniture with easy assembly.,IKEA Design Team,64,48,136,"Black, Grey, Oak",True,3.5,26
IKEA00975,BILLY,Sofa,33043,Affordable and stylish furniture for everyday use.,Jon Karlsson,64,140,152,"Grey, Blue, Black",True,4.9,18
IKEA00976,TROFAST,Desk,35507,Affordable and stylish furniture for everyday use.,Monika Mulder,22,171,153,"White, Oak, Blue",True,3.9,223
IKEA00977,MICKE,Table,8073,Minimalist design suitable for modern homes.,IKEA Design Team,98,124,120,"Oak, Brown, Green",True,3.5,52
IKEA00978,POANG,Sofa,15383,Minimalist design suitable for modern homes.,Ola Wihlborg,92,41,33,"Oak, Blue, White",True,3.1,229
IKEA00979,MALM,Bed,3364,Durable furniture with practical storage space.,Henrik Preutz,97,197,92,"Grey, Black, Green",False,4.0,67
IKEA00980,ALEX,Chair,5504,Durable furniture with practical storage space.,Ola Wihlborg,46,156,121,"Oak, Green, Beige",True,4.9,404
IKEA00981,MICKE,Bed,43336,Compact furniture suitable for small apartments.,Ola Wihlborg,54,111,168,"Black, White, Brown",False,4.4,323
IKEA00982,EKET,Bed,5640,Compact furniture suitable for small apartments.,Jon Karlsson,86,89,108,"Oak, White, Brown",True,3.1,125
IKEA00983,BRIMNES,Storage,43091,Simple design with clean Scandinavian lines.,Monika Mulder,34,35,157,"White, Brown, Blue",False,3.6,499
IKEA00984,BILLY,Sofa,18789,Simple design with clean Scandinavian lines.,Ola Wihlborg,69,156,34,"Blue, Oak, Green",True,3.4,199
IKEA00985,MALM,Dining Furniture,28750,Affordable and stylish furniture for everyday use.,IKEA Design Team,59,38,168,"Beige, White, Grey",True,4.8,469
IKEA00986,LACK,TV Unit,14690,Simple design with clean Scandinavian lines.,IKEA Design Team,63,215,189,"Blue, Green, Oak",True,4.6,288
IKEA00987,PAX,Dining Furniture,19335,Simple design with clean Scandinavian lines.,Ola Wihlborg,79,138,176,"Grey, Black, Oak",False,4.5,478
IKEA00988,HEMNES,Table,1494,Durable furniture with practical storage space.,Henrik Preutz,30,93,168,"Grey, Brown, Green",False,3.1,145
IKEA00989,BESTA,Bed,43702,Durable furniture with practical storage space.,Ola Wihlborg,21,61,108,"Beige, Blue, Brown",True,3.9,13
IKEA00990,EKET,Sofa,31067,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,81,193,172,"Oak, Green, White",True,3.6,317
IKEA00991,MICKE,Wardrobe,4696,Minimalist design suitable for modern homes.,Jon Karlsson,53,100,96,"Green, Black, Blue",True,3.3,321
IKEA00992,ALEX,Sofa,15747,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,43,205,159,"Green, Grey, Brown",True,4.1,121
IKEA00993,KALLAX,Bed,17370,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,89,213,41,"Oak, Brown, White",True,4.0,62
IKEA00994,MICKE,Chair,16029,Compact furniture suitable for small apartments.,Henrik Preutz,93,125,136,"Black, Beige, Oak",True,3.3,172
IKEA00995,POANG,Wardrobe,22452,Minimalist design suitable for modern homes.,Henrik Preutz,80,105,189,"White, Black, Brown",True,3.6,81
IKEA00996,POANG,Sofa,7461,Affordable and stylish furniture for everyday use.,Jon Karlsson,60,160,160,"Beige, Black, Oak",True,4.3,81
IKEA00997,PAX,Dining Furniture,5639,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,92,158,177,"Blue, Grey, Beige",True,4.7,275
IKEA00998,TROFAST,Sofa,40286,Minimalist design suitable for modern homes.,Ola Wihlborg,86,142,111,"Grey, Black, Green",True,4.8,173
IKEA00999,HEMNES,Wardrobe,15630,Minimalist design suitable for modern homes.,Henrik Preutz,34,207,91,"Green, Beige, Oak",True,3.2,291
IKEA01000,MICKE,Chair,24242,Space-saving furniture with easy assembly.,Monika Mulder,97,88,144,"Blue, Black, Grey",True,4.9,130
IKEA01001,TROFAST,Bookshelf,44677,Affordable and stylish furniture for everyday use.,Jon Karlsson,97,96,103,"Beige, Brown, White",True,3.8,263
IKEA01002,MALM,TV Unit,32886,Space-saving furniture with easy assembly.,Jon Karlsson,43,146,33,"Brown, White, Oak",True,4.5,369
IKEA01003,EKET,Chair,8782,Simple design with clean Scandinavian lines.,IKEA Design Team,75,36,72,"Black, Green, Grey",False,4.8,186
IKEA01004,MALM,Bookshelf,46172,Affordable and stylish furniture for everyday use.,Jon Karlsson,57,60,116,"Beige, Grey, Blue",True,5.0,28
IKEA01005,BILLY,Wardrobe,29917,Minimalist design suitable for modern homes.,Monika Mulder,75,104,152,"Brown, Beige, Black",True,3.3,8
IKEA01006,POANG,TV Unit,24739,Space-saving furniture with easy assembly.,Monika Mulder,68,112,142,"Brown, Grey, Beige",True,4.9,54
IKEA01007,HEMNES,Bed,32827,Durable furniture with practical storage space.,IKEA Design Team,92,162,164,"Blue, Brown, Green",False,3.6,96
IKEA01008,MALM,Sofa,48643,Space-saving furniture with easy assembly.,Jon Karlsson,75,162,101,"Beige, White, Brown",True,3.3,152
IKEA01009,LACK,Storage,29263,Compact furniture suitable for small apartments.,Jon Karlsson,56,96,185,"Black, Green, Beige",True,3.3,110
IKEA01010,MICKE,Cabinet,49969,Compact furniture suitable for small apartments.,IKEA Design Team,96,40,168,"Oak, White, Green",True,3.7,149
IKEA01011,POANG,Bookshelf,48477,Minimalist design suitable for modern homes.,Ola Wihlborg,36,146,105,"Black, Beige, Blue",True,3.9,226
IKEA01012,EKET,Bed,6191,Simple design with clean Scandinavian lines.,Jon Karlsson,55,217,59,"Beige, Blue, White",True,4.5,172
IKEA01013,MALM,Cabinet,22475,Durable furniture with practical storage space.,Monika Mulder,100,218,161,"Black, Beige, Blue",True,4.8,24
IKEA01014,PAX,Chair,46708,Simple design with clean Scandinavian lines.,Ola Wihlborg,60,78,172,"White, Beige, Blue",True,3.5,305
IKEA01015,PAX,Desk,44627,Compact furniture suitable for small apartments.,Henrik Preutz,80,68,154,"Brown, Beige, Oak",True,3.3,330
IKEA01016,BILLY,Cabinet,47900,Space-saving furniture with easy assembly.,Jon Karlsson,20,141,47,"Green, Grey, Blue",True,4.4,24
IKEA01017,PAX,Bed,40697,Minimalist design suitable for modern homes.,Ola Wihlborg,50,193,119,"Green, Grey, Beige",True,4.8,435
IKEA01018,HEMNES,Bed,44275,Minimalist design suitable for modern homes.,Monika Mulder,100,130,183,"Beige, Grey, Oak",True,3.2,62
IKEA01019,TROFAST,Bed,27997,Minimalist design suitable for modern homes.,Henrik Preutz,51,199,138,"Black, Green, Oak",True,4.3,182
IKEA01020,BRIMNES,Bookshelf,46690,Compact furniture suitable for small apartments.,Monika Mulder,82,183,135,"Oak, White, Brown",True,4.0,460
IKEA01021,IVAR,Bookshelf,4483,Affordable and stylish furniture for everyday use.,Henrik Preutz,53,202,111,"Blue, Oak, Green",False,3.8,472
IKEA01022,KALLAX,Bed,32317,Space-saving furniture with easy assembly.,Jon Karlsson,63,192,41,"Grey, Oak, Blue",True,4.1,90
IKEA01023,MICKE,Desk,41477,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,98,114,63,"White, Beige, Green",False,3.2,365
IKEA01024,BESTA,Wardrobe,36733,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,86,83,122,"Oak, Black, Grey",False,4.7,122
IKEA01025,LACK,Table,25001,Durable furniture with practical storage space.,Monika Mulder,47,171,93,"White, Green, Blue",True,4.0,410
IKEA01026,EKET,Sofa,10784,Durable furniture with practical storage space.,Henrik Preutz,23,88,191,"Oak, White, Brown",True,4.6,198
IKEA01027,ALEX,Bookshelf,9096,Simple design with clean Scandinavian lines.,Henrik Preutz,30,49,48,"Blue, White, Green",True,3.2,306
IKEA01028,TROFAST,Bookshelf,13231,Simple design with clean Scandinavian lines.,Ola Wihlborg,59,112,138,"White, Brown, Blue",False,3.4,140
IKEA01029,ALEX,TV Unit,31392,Minimalist design suitable for modern homes.,Henrik Preutz,74,53,86,"Blue, Grey, Brown",False,3.6,364
IKEA01030,MICKE,Cabinet,16530,Minimalist design suitable for modern homes.,IKEA Design Team,83,216,130,"Beige, Blue, Grey",True,3.9,300
IKEA01031,KALLAX,Bookshelf,15710,Minimalist design suitable for modern homes.,Henrik Preutz,81,174,57,"Grey, Brown, Black",True,3.2,91
IKEA01032,HEMNES,Storage,39388,Compact furniture suitable for small apartments.,IKEA Design Team,38,133,187,"Green, Grey, Beige",True,3.1,257
IKEA01033,LACK,Bookshelf,20910,Space-saving furniture with easy assembly.,Henrik Preutz,39,39,112,"Blue, Green, White",True,4.4,391
IKEA01034,MICKE,Storage,36254,Minimalist design suitable for modern homes.,Henrik Preutz,50,112,148,"Green, Grey, Blue",True,4.8,222
IKEA01035,BRIMNES,Chair,25119,Compact furniture suitable for small apartments.,IKEA Design Team,40,163,61,"Brown, Black, Oak",True,3.1,222
IKEA01036,EKET,Table,41535,Simple design with clean Scandinavian lines.,Ola Wihlborg,82,65,170,"Blue, Oak, White",True,3.2,155
IKEA01037,BRIMNES,Dining Furniture,18266,Affordable and stylish furniture for everyday use.,Henrik Preutz,98,125,174,"Brown, Black, Green",True,4.6,492
IKEA01038,BRIMNES,Wardrobe,34537,Affordable and stylish furniture for everyday use.,Henrik Preutz,80,148,83,"Beige, Green, Blue",True,3.3,371
IKEA01039,IVAR,Storage,1142,Durable furniture with practical storage space.,Monika Mulder,42,68,150,"Black, White, Brown",True,3.4,53
IKEA01040,MICKE,Storage,22193,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,99,149,182,"Brown, White, Green",True,3.7,12
IKEA01041,HEMNES,Bed,19123,Simple design with clean Scandinavian lines.,Monika Mulder,94,216,108,"Beige, Grey, Oak",True,4.1,333
IKEA01042,ALEX,Desk,5576,Affordable and stylish furniture for everyday use.,Jon Karlsson,33,217,85,"Grey, Black, Brown",True,3.3,272
IKEA01043,POANG,Dining Furniture,25595,Durable furniture with practical storage space.,Ola Wihlborg,95,184,100,"Green, Black, Blue",True,4.6,115
IKEA01044,BILLY,TV Unit,10099,Compact furniture suitable for small apartments.,Jon Karlsson,80,30,112,"Black, White, Green",False,3.9,246
IKEA01045,BESTA,Bed,33291,Simple design with clean Scandinavian lines.,IKEA Design Team,50,173,130,"Blue, Green, Oak",False,3.7,434
IKEA01046,MICKE,Wardrobe,35278,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,47,72,192,"Grey, Beige, Black",False,4.1,255
IKEA01047,BRIMNES,Bed,45415,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,75,196,119,"Brown, White, Green",False,4.5,182
IKEA01048,BRIMNES,Bookshelf,14509,Affordable and stylish furniture for everyday use.,Ola Wihlborg,44,127,125,"Brown, Beige, White",True,3.9,274
IKEA01049,HEMNES,Sofa,38915,Durable furniture with practical storage space.,Henrik Preutz,32,124,94,"White, Grey, Brown",True,4.3,333
IKEA01050,EKET,Bookshelf,3377,Space-saving furniture with easy assembly.,Henrik Preutz,55,190,44,"White, Blue, Beige",False,5.0,328
IKEA01051,EKET,Storage,11887,Minimalist design suitable for modern homes.,Ola Wihlborg,33,39,124,"White, Grey, Beige",True,4.4,95
IKEA01052,IVAR,Table,5926,Minimalist design suitable for modern homes.,IKEA Design Team,27,143,193,"White, Brown, Green",True,5.0,104
IKEA01053,ALEX,TV Unit,48828,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,60,211,73,"Beige, Grey, White",False,3.8,346
IKEA01054,ALEX,Sofa,4755,Compact furniture suitable for small apartments.,Ola Wihlborg,38,216,98,"Black, Green, Oak",True,3.6,106
IKEA01055,BRIMNES,Cabinet,27319,Compact furniture suitable for small apartments.,IKEA Design Team,59,100,173,"Beige, White, Brown",False,4.1,361
IKEA01056,BILLY,TV Unit,30842,Modern Scandinavian furniture with a simple and functional design.,IKEA Design Team,31,76,52,"Brown, Green, Grey",True,4.5,408
IKEA01057,KALLAX,Desk,42307,Durable furniture with practical storage space.,Monika Mulder,30,215,93,"Grey, Blue, Beige",True,4.5,382
IKEA01058,MALM,Bed,3994,Minimalist design suitable for modern homes.,Henrik Preutz,42,101,65,"Beige, Oak, Black",True,3.5,107
IKEA01059,MALM,Bed,17496,Space-saving furniture with easy assembly.,Monika Mulder,53,53,155,"Beige, Grey, Brown",True,4.5,272
IKEA01060,EKET,Dining Furniture,45524,Simple design with clean Scandinavian lines.,Jon Karlsson,24,179,128,"Brown, Grey, Blue",True,5.0,227
IKEA01061,BESTA,Dining Furniture,45195,Simple design with clean Scandinavian lines.,Henrik Preutz,46,117,158,"Grey, White, Green",True,3.5,244
IKEA01062,LACK,Sofa,8055,Affordable and stylish furniture for everyday use.,Jon Karlsson,80,65,149,"Beige, Brown, Grey",False,4.3,466
IKEA01063,KALLAX,Wardrobe,46458,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,21,70,137,"Green, Brown, Blue",True,3.4,188
IKEA01064,LACK,Table,31093,Affordable and stylish furniture for everyday use.,Jon Karlsson,22,142,187,"Green, Grey, Blue",False,4.5,247
IKEA01065,IVAR,Desk,17051,Space-saving furniture with easy assembly.,Henrik Preutz,96,116,153,"Blue, Brown, White",True,4.5,466
IKEA01066,MICKE,Chair,28088,Minimalist design suitable for modern homes.,Henrik Preutz,93,132,181,"White, Black, Grey",True,4.8,458
IKEA01067,POANG,Cabinet,13505,Affordable and stylish furniture for everyday use.,Jon Karlsson,36,199,115,"White, Green, Brown",True,4.6,239
IKEA01068,PAX,Table,30684,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,45,74,107,"Grey, White, Black",True,4.7,228
IKEA01069,BILLY,Desk,10600,Space-saving furniture with easy assembly.,Ola Wihlborg,67,31,152,"Brown, Green, White",False,4.1,206
IKEA01070,BRIMNES,Desk,31452,Space-saving furniture with easy assembly.,Monika Mulder,79,210,92,"Black, Oak, Green",True,4.5,73
IKEA01071,PAX,Wardrobe,19058,Simple design with clean Scandinavian lines.,Monika Mulder,96,130,166,"Black, Brown, Oak",True,3.4,316
IKEA01072,MALM,Desk,24690,Durable furniture with practical storage space.,Henrik Preutz,84,30,186,"Blue, White, Beige",True,3.3,101
IKEA01073,KALLAX,Desk,20286,Minimalist design suitable for modern homes.,IKEA Design Team,63,128,197,"Brown, Oak, Black",True,3.6,350
IKEA01074,IVAR,Storage,2781,Durable furniture with practical storage space.,Monika Mulder,42,71,131,"Black, Oak, White",True,4.4,56
IKEA01075,ALEX,Bookshelf,1300,Compact furniture suitable for small apartments.,Henrik Preutz,36,177,159,"Blue, Beige, Oak",True,4.0,496
IKEA01076,ALEX,Bookshelf,28185,Simple design with clean Scandinavian lines.,IKEA Design Team,58,138,96,"Black, Grey, Oak",True,4.6,369
IKEA01077,BESTA,Cabinet,24410,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,74,166,128,"Black, Green, White",True,4.9,367
IKEA01078,POANG,Bed,13449,Affordable and stylish furniture for everyday use.,Ola Wihlborg,78,141,42,"Green, Brown, White",True,4.7,240
IKEA01079,BESTA,Sofa,39776,Space-saving furniture with easy assembly.,Henrik Preutz,52,138,116,"Grey, Blue, White",True,3.4,187
IKEA01080,PAX,Sofa,29778,Durable furniture with practical storage space.,Henrik Preutz,24,182,58,"Beige, Green, White",False,3.5,48
IKEA01081,MICKE,Chair,8760,Space-saving furniture with easy assembly.,Jon Karlsson,83,140,100,"Beige, Oak, Green",True,4.8,467
IKEA01082,IVAR,Cabinet,37793,Minimalist design suitable for modern homes.,IKEA Design Team,29,113,125,"White, Black, Grey",True,3.8,376
IKEA01083,BILLY,Wardrobe,42228,Space-saving furniture with easy assembly.,Henrik Preutz,74,132,35,"Brown, Beige, Green",True,4.7,226
IKEA01084,BILLY,Desk,37913,Durable furniture with practical storage space.,Henrik Preutz,98,161,168,"Oak, Beige, White",True,4.1,115
IKEA01085,TROFAST,Bookshelf,18507,Space-saving furniture with easy assembly.,Jon Karlsson,55,158,41,"Blue, Black, Beige",True,3.5,213
IKEA01086,HEMNES,Sofa,27652,Space-saving furniture with easy assembly.,Jon Karlsson,55,98,148,"Beige, White, Black",True,3.0,171
IKEA01087,HEMNES,Chair,40566,Durable furniture with practical storage space.,Ola Wihlborg,78,180,137,"Beige, Grey, Oak",False,4.9,11
IKEA01088,BESTA,Wardrobe,21447,Durable furniture with practical storage space.,Monika Mulder,39,148,157,"Oak, Grey, Beige",True,4.3,135
IKEA01089,PAX,Sofa,43798,Simple design with clean Scandinavian lines.,Ola Wihlborg,30,191,154,"Beige, White, Black",True,3.6,389
IKEA01090,BESTA,Storage,44703,Minimalist design suitable for modern homes.,IKEA Design Team,39,189,179,"Brown, Grey, Green",False,3.8,396
IKEA01091,KALLAX,Bed,36965,Space-saving furniture with easy assembly.,Monika Mulder,50,126,167,"Brown, Oak, Grey",True,3.2,116
IKEA01092,HEMNES,Chair,37903,Durable furniture with practical storage space.,Jon Karlsson,40,218,132,"Blue, Brown, Black",False,4.8,147
IKEA01093,BESTA,Wardrobe,41804,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,84,167,166,"Blue, Black, Oak",False,4.5,151
IKEA01094,IVAR,Storage,10786,Simple design with clean Scandinavian lines.,Jon Karlsson,71,103,30,"Beige, Blue, Oak",True,4.4,55
IKEA01095,PAX,TV Unit,43300,Minimalist design suitable for modern homes.,Monika Mulder,72,78,192,"White, Grey, Black",True,4.2,262
IKEA01096,BILLY,TV Unit,37892,Space-saving furniture with easy assembly.,Monika Mulder,22,113,186,"Oak, Black, Grey",False,4.4,492
IKEA01097,BESTA,Sofa,49189,Affordable and stylish furniture for everyday use.,Monika Mulder,90,160,79,"Brown, Oak, Green",True,3.4,484
IKEA01098,BRIMNES,Desk,21649,Compact furniture suitable for small apartments.,Henrik Preutz,28,37,82,"Green, Oak, Black",False,5.0,412
IKEA01099,MALM,Storage,33281,Space-saving furniture with easy assembly.,IKEA Design Team,97,114,70,"Oak, Green, Beige",True,3.0,21
IKEA01100,ALEX,Dining Furniture,27129,Simple design with clean Scandinavian lines.,Ola Wihlborg,80,128,48,"Blue, Brown, Beige",True,4.4,315
IKEA01101,ALEX,Cabinet,47341,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,81,215,45,"Grey, Blue, Oak",True,3.7,371
IKEA01102,MICKE,Dining Furniture,43073,Minimalist design suitable for modern homes.,Monika Mulder,35,56,67,"Grey, Blue, Green",True,4.4,192
IKEA01103,PAX,Dining Furniture,22770,Compact furniture suitable for small apartments.,Jon Karlsson,81,83,97,"Black, Brown, Beige",True,3.9,368
IKEA01104,EKET,Desk,17538,Durable furniture with practical storage space.,Henrik Preutz,76,114,145,"Grey, Green, Brown",True,4.5,80
IKEA01105,MICKE,Bed,2199,Compact furniture suitable for small apartments.,Henrik Preutz,92,122,104,"Grey, Beige, Black",True,4.0,230
IKEA01106,ALEX,Bed,10620,Space-saving furniture with easy assembly.,Jon Karlsson,38,185,104,"Blue, Brown, Beige",True,3.1,113
IKEA01107,POANG,Bed,10222,Affordable and stylish furniture for everyday use.,IKEA Design Team,53,123,160,"Blue, Oak, Grey",True,4.9,334
IKEA01108,MALM,TV Unit,33338,Durable furniture with practical storage space.,Ola Wihlborg,67,126,154,"Brown, Blue, Grey",False,3.4,464
IKEA01109,PAX,Sofa,44325,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,48,109,82,"Oak, Black, Brown",True,4.3,187
IKEA01110,EKET,Storage,37815,Space-saving furniture with easy assembly.,IKEA Design Team,87,88,81,"Beige, Green, White",False,4.3,492
IKEA01111,BESTA,Cabinet,4902,Durable furniture with practical storage space.,Ola Wihlborg,88,219,167,"Black, Blue, White",False,4.1,131
IKEA01112,HEMNES,Bed,48958,Compact furniture suitable for small apartments.,Jon Karlsson,49,206,146,"Brown, White, Grey",True,4.1,51
IKEA01113,BRIMNES,Desk,48558,Simple design with clean Scandinavian lines.,IKEA Design Team,36,163,107,"White, Black, Blue",True,4.2,302
IKEA01114,EKET,Storage,6939,Affordable and stylish furniture for everyday use.,IKEA Design Team,60,192,48,"Oak, Green, White",False,3.2,106
IKEA01115,BILLY,Cabinet,39124,Compact furniture suitable for small apartments.,Ola Wihlborg,82,106,175,"White, Grey, Oak",True,4.4,231
IKEA01116,TROFAST,Dining Furniture,13265,Affordable and stylish furniture for everyday use.,Ola Wihlborg,78,30,94,"Blue, Grey, Brown",False,4.3,173
IKEA01117,MICKE,Storage,34197,Durable furniture with practical storage space.,Henrik Preutz,53,166,93,"Beige, Brown, Green",True,4.3,62
IKEA01118,TROFAST,Table,32453,Modern Scandinavian furniture with a simple and functional design.,Henrik Preutz,85,150,156,"Brown, Black, White",False,4.3,53
IKEA01119,IVAR,Storage,22940,Space-saving furniture with easy assembly.,Ola Wihlborg,43,79,57,"Oak, Black, Brown",True,3.6,276
IKEA01120,EKET,Chair,45374,Durable furniture with practical storage space.,Ola Wihlborg,46,176,69,"Beige, Black, Blue",False,4.6,441
IKEA01121,MALM,TV Unit,43922,Compact furniture suitable for small apartments.,Henrik Preutz,86,151,197,"Blue, Green, Beige",True,3.5,139
IKEA01122,EKET,Bed,24799,Compact furniture suitable for small apartments.,Henrik Preutz,62,216,120,"Beige, Oak, Brown",False,4.1,395
IKEA01123,PAX,Sofa,26980,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,65,195,65,"Green, Blue, Brown",True,4.6,108
IKEA01124,HEMNES,Dining Furniture,47466,Durable furniture with practical storage space.,Henrik Preutz,67,36,112,"Blue, Green, Oak",True,4.1,383
IKEA01125,HEMNES,Desk,40971,Affordable and stylish furniture for everyday use.,Monika Mulder,55,57,49,"Oak, Black, Brown",False,4.9,308
IKEA01126,EKET,Sofa,43714,Minimalist design suitable for modern homes.,Monika Mulder,51,101,185,"Blue, White, Green",True,4.3,146
IKEA01127,MICKE,Wardrobe,29211,Durable furniture with practical storage space.,IKEA Design Team,80,64,48,"Beige, Blue, Green",False,4.6,452
IKEA01128,MALM,TV Unit,20084,Affordable and stylish furniture for everyday use.,Jon Karlsson,91,52,142,"Oak, Brown, Grey",True,4.1,423
IKEA01129,LACK,Sofa,9704,Simple design with clean Scandinavian lines.,IKEA Design Team,60,122,144,"Oak, Black, Brown",False,3.5,190
IKEA01130,BESTA,Desk,44910,Space-saving furniture with easy assembly.,Henrik Preutz,52,184,35,"Brown, White, Beige",False,3.9,417
IKEA01131,EKET,Sofa,35128,Modern Scandinavian furniture with a simple and functional design.,Ola Wihlborg,67,34,174,"Blue, White, Grey",True,4.6,256
IKEA01132,LACK,TV Unit,22371,Space-saving furniture with easy assembly.,IKEA Design Team,29,174,53,"Black, Grey, Green",True,4.1,244
IKEA01133,POANG,Dining Furniture,13009,Simple design with clean Scandinavian lines.,IKEA Design Team,75,100,149,"Green, Beige, Black",True,3.1,336
IKEA01134,POANG,Wardrobe,30255,Affordable and stylish furniture for everyday use.,Monika Mulder,22,132,177,"Grey, White, Green",False,3.0,120
IKEA01135,BESTA,Bookshelf,10361,Durable furniture with practical storage space.,Jon Karlsson,94,202,113,"Green, Beige, Blue",True,4.5,299
IKEA01136,BESTA,TV Unit,10500,Compact furniture suitable for small apartments.,Jon Karlsson,46,108,76,"Black, White, Grey",True,4.6,281
IKEA01137,BESTA,Chair,21959,Simple design with clean Scandinavian lines.,Henrik Preutz,49,198,83,"Oak, Brown, Black",False,5.0,124
IKEA01138,HEMNES,Wardrobe,2287,Compact furniture suitable for small apartments.,Monika Mulder,35,126,36,"Green, Blue, Beige",True,3.8,233
IKEA01139,EKET,Bookshelf,13516,Compact furniture suitable for small apartments.,Monika Mulder,95,61,53,"Brown, Grey, Blue",True,3.3,112
IKEA01140,BILLY,Storage,49037,Affordable and stylish furniture for everyday use.,Henrik Preutz,60,136,78,"Oak, White, Grey",True,4.0,265
IKEA01141,BILLY,Storage,1557,Modern Scandinavian furniture with a simple and functional design.,Monika Mulder,73,132,55,"Beige, Brown, Blue",True,3.9,439
IKEA01142,ALEX,Bed,15530,Space-saving furniture with easy assembly.,IKEA Design Team,69,150,34,"Grey, Beige, Blue",True,3.1,438
IKEA01143,HEMNES,Table,37499,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,86,69,65,"Green, Blue, White",True,4.2,112
IKEA01144,IVAR,Dining Furniture,19706,Durable furniture with practical storage space.,Ola Wihlborg,73,70,137,"Brown, Black, Grey",True,4.5,419
IKEA01145,ALEX,Table,24424,Modern Scandinavian furniture with a simple and functional design.,Jon Karlsson,23,157,82,"Grey, Oak, Beige",True,4.8,140
IKEA01146,POANG,Wardrobe,2365,Simple design with clean Scandinavian lines.,IKEA Design Team,62,37,150,"White, Beige, Black",False,3.1,198
IKEA01147,TROFAST,TV Unit,47850,Affordable and stylish furniture for everyday use.,Jon Karlsson,40,55,33,"Beige, Black, White",False,5.0,62
IKEA01148,EKET,Storage,27701,Simple design with clean Scandinavian lines.,Ola Wihlborg,76,64,184,"White, Brown, Oak",False,4.8,136
IKEA01149,MALM,Wardrobe,43515,Affordable and stylish furniture for everyday use.,Henrik Preutz,98,201,54,"Green, Oak, Beige",True,3.3,268
IKEA01150,MALM,Table,15280,Space-saving furniture with easy assembly.,IKEA Design Team,32,213,133,"Grey, Green, White",True,3.5,99
IKEA01151,BRIMNES,Dining Furniture,20232,Durable furniture with practical storage space.,Monika Mulder,95,163,162,"Grey, Blue, Black",True,3.8,343
IKEA01152,MALM,TV Unit,48760,Simple design with clean Scandinavian lines.,IKEA Design Team,69,191,42,"Oak, Black, White",True,4.3,432
IKEA01153,TROFAST,Desk,11108,Minimalist design suitable for modern homes.,Henrik Preutz,21,176,153,"Green, Blue, Brown",True,4.3,423
IKEA01154,POANG,Bookshelf,30128,Compact furniture suitable for small apartments.,Monika Mulder,99,97,169,"Green, White, Beige",True,4.3,268
IKEA01155,BESTA,Wardrobe,12709,Durable furniture with practical storage space.,Henrik Preutz,82,170,146,"Black, Beige, Brown",True,3.1,192
IKEA01156,PAX,Dining Furniture,2164,Affordable and stylish furniture for everyday use.,Jon Karlsson,32,88,147,"Black, White, Grey",True,3.3,182
IKEA01157,LACK,Storage,29083,Affordable and stylish furniture for everyday use.,IKEA Design Team,84,76,131,"Oak, Black, Beige",True,4.6,106
IKEA01158,BRIMNES,Wardrobe,34943,Affordable and stylish furniture for everyday use.,Jon Karlsson,92,165,164,"White, Blue, Grey",True,4.1,360
IKEA01159,MICKE,Table,25040,Compact furniture suitable for small apartments.,IKEA Design Team,41,192,192,"Oak, Blue, Beige",True,4.1,494
IKEA01160,POANG,Bookshelf,13750,Durable furniture with practical storage space.,IKEA Design Team,71,105,129,"Blue, Oak, Green",True,3.3,485
IKEA01161,LACK,Sofa,5405,Durable furniture with practical storage space.,Ola Wihlborg,59,83,186,"Black, White, Oak",True,3.3,426
IKEA01162,MALM,Desk,26139,Simple design with clean Scandinavian lines.,Jon Karlsson,73,130,181,"Oak, Black, Brown",True,3.5,490
